X,Y,storeNumber,storeType,address,city,state,zip,phone,playplace,driveThru,archCard,freeWifi,storeUrl
-159.36533500000002,21.98252,14643,WAL*MART,3-3300 KUHIO HWY (W*M #2308),LIHUE,HI,96766,(808)245-8617,N,N,Y,Y,http://www.mchawaii.net/14643
-157.827627,21.280425,21813,STOREFRONT,2237 KUHIO AVE,HONOLULU,HI,96815,(808)971-1771,N,N,Y,Y,http://www.mchawaii.net/21813
-157.842936,21.291273999999998,33068,MALL,"1450 ALA MOANA BLVD, SUITE 1060",HONOLULU,HI,96814,(808)973-2351,N,N,Y,Y,http://www.mchawaii.net/33068
-157.838033,21.285214,4544,STOREFRONT,1778 ALA MOANA BLVD,HONOLULU,HI,96815-1605,(808)973-2354,N,N,Y,Y,http://www.mchawaii.net/4544
-157.841009,21.297285000000002,4552,FREESTANDING,910 KEEAUMOKU ST,HONOLULU,HI,96814-2311,(808)973-2361,N,Y,Y,Y,http://www.mchawaii.net/4552
-157.846474,21.302412,1969,FREESTANDING,1055 S BERETANIA ST,HONOLULU,HI,96814,(808)532-1588,N,Y,Y,Y,http://www.mchawaii.net/1969
-157.85528,21.296229,16264,STOREFRONT,333 WARD AVE,HONOLULU,HI,96814,(808)592-4714,N,N,Y,Y,http://www.mchawaii.net/16264
-157.8282,21.293925,2331,FREESTANDING,2121 S KING ST,HONOLULU,HI,96826,(808)973-2357,N,Y,Y,Y,http://www.mchawaii.net/2331
-121.182824,44.253268,7592,FREESTANDING,2456 S HWY 97,REDMOND,OR,97756-8874,(541)923-1923,Y,Y,Y,Y,http://www.mcoregon.com/7592
-121.13861499999999,45.604321999999996,16884,FREESTANDING,341 LONE PINE DR,THE DALLES,OR,97058,(541)298-5700,N,Y,Y,Y,http://www.mcoregon.com/16884
-121.129101,44.639907,11916,FREESTANDING,28 NE OAK ST,MADRAS,OR,97741,(541)475-3580,Y,Y,Y,Y,http://www.mcoregon.com/11916
-121.331376,44.0484,26936,FREESTANDING,220 SW CENTURY DR,BEND,OR,97702,(541)389-8324,N,Y,Y,Y,http://www.mcoregon.com/26936
-122.457801,45.417277,25960,FREESTANDING,19850 SE HWY 212,CLACKAMAS,OR,97015,(503)658-0709,N,Y,Y,Y,http://www.mcoregon.com/25960
-121.30197700000001,44.070197,2633,FREESTANDING,2048 NE 3RD ST,BEND,OR,97701-3815,(541)389-3665,N,Y,Y,Y,http://www.mcoregon.com/2633
-122.412535,45.528603000000004,20942,FREESTANDING,2555 SW CHERRY PARK RD,TROUTDALE,OR,97060,(503)674-0208,N,Y,Y,Y,http://www.mcoregon.com/20942
-121.317282,44.023447999999995,13256,WAL*MART,20120 PINEBROOK BLVD (W*M #2075),BEND,OR,97702,(541)389-9929,N,N,Y,Y,http://www.mcoregon.com/13256
-121.474492,45.719559000000004,17672,FREESTANDING,910 W STEUBEN,BINGEN,WA,98605,(509)493-1119,N,Y,Y,Y,http://www.mcwashington.com/17672
-120.85169199999999,44.302554,13756,FREESTANDING,498 W 3RD ST,PRINEVILLE,OR,97754,(541)447-2571,Y,Y,Y,Y,http://www.mcoregon.com/13756
-121.20110600000001,45.607344,4688,FREESTANDING,1315 W 6TH,THE DALLES,OR,97058-3517,(541)298-5747,Y,Y,Y,Y,http://www.mcoregon.com/4688
-121.26596799999999,44.05523,12712,FREESTANDING,2630 NE HWY 20,BEND,OR,97701,(541)389-8122,Y,Y,Y,Y,http://www.mcoregon.com/12712
-121.500129,45.711290999999996,7966,FREESTANDING,1049 MARINA WAY,HOOD RIVER,OR,97031-2378,(541)386-2268,N,Y,Y,Y,http://www.mcoregon.com/7966
-122.397545,45.543963,11026,FREESTANDING,1002 NW FRONTAGE RD,TROUTDALE,OR,97060-9534,(503)665-9455,Y,Y,Y,Y,http://www.mcoregon.com/11026
-121.19372,44.268937,31379,SHARED BLDNG,895 SW RIMROCK WAY #100,REDMOND,OR,97756,(541)504-0073,Y,Y,Y,Y,http://www.mcoregon.com/31379
-120.83473700000002,45.669451,28762,TRAVEL CNTR,91485 BIGGS-RUFUS HWY,WASCO,OR,97065,(541)739-2422,N,Y,Y,Y,http://www.mcoregon.com/28762
-121.30497,44.038001,11041,FREESTANDING,1151 SE 3RD,BEND,OR,97702,(541)389-8222,N,Y,Y,Y,http://www.mcoregon.com/11041
-122.27863700000002,45.400971999999996,6759,FREESTANDING,37445 SE HWY 26,SANDY,OR,97055-9250,(503)668-7600,Y,Y,Y,Y,http://www.mcoregon.com/6759
-122.36988600000001,45.584579999999995,11708,FREESTANDING,3354 NE 3RD AVE,CAMAS,WA,98607-2436,(360)835-8958,Y,Y,Y,Y,http://www.mcwashington.com/11708
-122.415851,45.504034000000004,2977,FREESTANDING,1567 NE BURNSIDE RD,GRESHAM,OR,97030,(503)665-4511,Y,Y,Y,Y,http://www.mcoregon.com/2977
-121.170599,44.293027,31912,WAL*MART,300 NW OAK TREE LANE,REDMOND,OR,97756,(541)923-7322,N,N,Y,Y,http://www.mcoregon.com/31912
-121.561872,44.297825,31120,GAS STATION,1001 RAILWAY AVENUE,SISTERS,OR,97759,(541)549-6080,N,Y,Y,Y,http://www.mcoregon.com/31120
-120.808434,45.812468,13854,FREESTANDING,912 SIMCOE RD,GOLDENDALE,WA,98620,(509)773-5631,Y,Y,Y,Y,http://www.mcoregon.com/13854
-121.534022,45.709598,12520,FREESTANDING,2101 CASCADE AVENUE,HOOD RIVER,OR,97031,(541)386-9004,Y,Y,Y,Y,http://www.mcoregon.com/12520
-122.605474,45.151528000000006,18207,FREESTANDING,1565 W MAIN ST,MOLALLA,OR,97038,(503)829-9922,N,Y,Y,Y,http://www.mcoregon.com/18207
-122.836343,45.151109000000005,35507,FREESTANDING,1540 MOUNT HOOD AVE,WOODBURN,OR,97071,(503)980-9028,N,Y,Y,Y,
-122.766677,45.305448,16834,FREESTANDING,29682 SW TOWN CENTER LOOP W,WILSONVILLE,OR,97070,(503)685-9465,Y,Y,Y,Y,http://www.mcoregon.com/16834
-122.650944,45.346273,13946,FREESTANDING,2100 8TH CT,WEST LINN,OR,97068,(503)557-3589,N,Y,Y,Y,http://www.mcoregon.com/13946
-122.589672,45.334827000000004,5858,FREESTANDING,1450 S MOLALLA,OREGON CITY,OR,97045-4004,(503)655-7649,Y,Y,Y,Y,http://www.mcoregon.com/5858
-122.582054,45.383033000000005,19905,FREESTANDING,820 E BERKELEY ST,GLADSTONE,OR,97027,(503)557-9951,N,Y,Y,Y,http://www.mcoregon.com/19905
-122.948801,45.306363,7439,FREESTANDING,3005 PORTLAND RD,NEWBERG,OR,97132-2074,(503)538-6611,Y,Y,Y,Y,http://www.mcoregon.com/7439
-122.751746,45.439285999999996,18011,FREESTANDING,11201 SW 72ND,TIGARD,OR,97223,(503)670-0608,N,Y,Y,Y,http://www.mcoregon.com/18011
-122.628548,45.443344,11240,FREESTANDING,10970 SE OAK ST,MILWAUKIE,OR,97222-6695,(503)659-0979,N,Y,Y,Y,http://www.mcoregon.com/11240
-122.880757,45.148055,28982,WAL*MART,3002 STACY ALLISON WAY (W*M 1793),WOODBURN,OR,97071,(503)982-1385,N,N,Y,Y,http://www.mcoregon.com/28982
-122.746527,45.382445000000004,20937,FREESTANDING,6800 NYBERG RD,TUALATIN,OR,97062,(503)691-2724,N,Y,Y,Y,http://www.mcoregon.com/20937
-122.64371399999999,45.389909,17746,FREESTANDING,18550 WILLAMETTE DR,WEST LINN,OR,97068,(503)699-7675,Y,Y,Y,Y,http://www.mcoregon.com/17746
-122.624909,45.407940999999994,24524,FREESTANDING,15870 SE MCLOUGHLIN BLVD,MILWAUKIE,OR,97267,(503)654-6268,Y,Y,Y,Y,http://www.mcoregon.com/24524
-122.78626100000001,45.014142,15482,FREESTANDING,1049 N 1ST ST,SILVERTON,OR,97381,(503)873-2885,Y,Y,Y,Y,http://www.mcoregon.com/15482
-122.699324,45.258832,12361,FREESTANDING,709 S WEST FIRST ST,CANBY,OR,97013-3823,(503)266-5900,Y,Y,Y,Y,http://www.mcoregon.com/12361
-122.763871,45.380982,5957,FREESTANDING,19200 SW BOONES FERRY RD,TUALATIN,OR,97062,(503)692-0420,N,Y,Y,Y,http://www.mcoregon.com/5957
-122.79658,45.403715000000005,10928,FREESTANDING,16200 SW PACIFIC HWY,TIGARD,OR,97223,(503)620-8343,N,Y,Y,Y,http://www.mcoregon.com/10928
-122.767904,45.4323,4626,FREESTANDING,12090 SW MAIN,TIGARD,OR,97223-6218,(503)639-8585,N,Y,Y,Y,http://www.mcoregon.com/4626
-122.568372,45.408089000000004,5994,FREESTANDING,15960 SE 82ND DR,CLACKAMAS,OR,97015-9502,(503)656-0758,N,Y,Y,Y,http://www.mcoregon.com/5994
-122.72241899999999,45.452608000000005,13589,FREESTANDING,10050 SW BARBUR BLVD,PORTLAND,OR,97219,(503)246-6711,Y,Y,Y,Y,http://www.mcoregon.com/13589
-122.87683899999999,45.150706,4482,FREESTANDING,2910 NEWBURG HWY,WOODBURN,OR,97071-2819,(503)981-4621,Y,Y,Y,Y,http://www.mcoregon.com/4482
-122.847698,45.365601,19013,FREESTANDING,21355 SHERWOOD BLVD,SHERWOOD,OR,97140,(503)625-6998,Y,Y,Y,Y,http://www.mcoregon.com/19013
-122.720623,45.409292,6740,FREESTANDING,16044 LOWER BOONES FERRY,LAKE OSWEGO,OR,97034,(503)636-1579,N,Y,Y,Y,http://www.mcoregon.com/6740
-122.60173999999999,45.368953999999995,12065,FREESTANDING,2010 CLACKAMETTE DR,OREGON CITY,OR,97045,(503)655-2393,Y,Y,Y,Y,http://www.mcoregon.com/12065
-122.803825,45.443259000000005,11502,FREESTANDING,12388 SW SCHOLLS FERRY RD,TIGARD,OR,97223-3335,(503)590-6497,Y,Y,Y,Y,http://www.mcoregon.com/11502
-122.578433,45.433797,6021,FREESTANDING,12440 SE 82ND,PORTLAND,OR,97206,(503)654-9351,N,Y,Y,Y,http://www.mcoregon.com/6021
-122.579479,45.453398,16836,FREESTANDING,8151 SE LAMPHIER,MILWAUKIE,OR,97222,(503)774-2960,N,Y,Y,Y,http://www.mcoregon.com/16836
-122.52578899999999,45.409824,18659,FREESTANDING,13470 SE HWY 212,CLACKAMAS,OR,97015,(503)657-2855,Y,Y,Y,Y,http://www.mcoregon.com/18659
-122.474722,45.518741999999996,8050,FREESTANDING,18320 SE STARK ST,PORTLAND,OR,97233,(503)665-4736,Y,Y,Y,Y,http://www.mcoregon.com/8050
-122.475029,45.489834,7997,FREESTANDING,900 SW HIGHLAND DR,GRESHAM,OR,97080-6373,(503)667-6914,N,Y,Y,Y,http://www.mcoregon.com/7997
-122.513066,45.424639,17073,FREESTANDING,14600 SUNNYSIDE RD,CLACKAMAS,OR,97015,(503)658-5107,Y,Y,Y,Y,http://www.mcoregon.com/17073
-122.56888500000001,45.4971,425,FREESTANDING,9100 SE POWELL BLVD,PORTLAND,OR,97266,(503)775-0339,Y,Y,Y,Y,http://www.mcoregon.com/425
-122.579604,45.48205,11574,FREESTANDING,5613 SE 82ND AVE,PORTLAND,OR,97266-4813,(503)777-9007,N,Y,Y,Y,http://www.mcoregon.com/11574
-122.81067900000001,45.494017,2160,FREESTANDING,3519 CEDAR HILLS BLVD,BEAVERTON,OR,97005-2026,(503)643-1327,N,Y,Y,Y,http://www.mcoregon.com/2160
-122.894745,45.566311,34874,FREESTANDING,6399 NW CORNELIUS PASS ROAD,HILLSBORO,OR,97124,(503)439-0090,N,Y,Y,Y,
-122.73891299999998,45.586878000000006,23538,FREESTANDING,7487 N IDA AVE,PORTLAND,OR,97203,(503)289-3544,N,Y,Y,Y,http://www.mcoregon.com/23538
-122.840079,45.516469,17473,FREESTANDING,15975 SW REGATTA LN,BEAVERTON,OR,97006,(503)614-8799,Y,Y,Y,Y,http://www.mcoregon.com/17473
-122.867108,45.53723,6284,FREESTANDING,2435 NW TOWN CENTER DR,HILLSBORO,OR,97006-8948,(503)645-2010,N,Y,Y,Y,http://www.mcoregon.com/6284
-122.698697,45.555647,11874,FREESTANDING,SWAN ISLAND 3110 N GOING ST,PORTLAND,OR,97217,(503)735-9076,N,Y,Y,Y,http://www.mcoregon.com/11874
-122.81381699999999,45.527733000000005,21298,FREESTANDING,13459 NWCORNELL RD,PORTLAND,OR,97229,(503)643-9455,Y,Y,Y,Y,http://www.mcoregon.com/21298
-122.70610500000001,45.545702,10656,FREESTANDING,3208 NW YEON,PORTLAND,OR,97210-1524,(503)223-9235,N,Y,Y,Y,http://www.mcoregon.com/10656
-122.93454399999999,45.53386,26244,FREESTANDING,1215 NE 48TH,HILLSBORO,OR,97124,(503)844-8621,N,Y,Y,Y,http://www.mcoregon.com/26244
-122.77421299999999,45.486866,330,FREESTANDING,9475 BEAVERTON HILLSDALE,BEAVERTON,OR,97005,(503)646-1816,N,Y,Y,Y,http://www.mcoregon.com/330
-122.87841599999999,45.495416999999996,6845,FREESTANDING,19525 SW TUALATIN VALLEY HWY,ALOHA,OR,97006-2340,(503)649-7092,Y,Y,Y,Y,http://www.mcoregon.com/6845
-122.682795,45.510909000000005,18234,COLLEGE,1850 SW 6TH AVE,PORTLAND,OR,97201,(503)796-0896,N,N,Y,Y,http://www.mcoregon.com/18234
-122.68011499999999,45.516646,6968,STOREFRONT,1035 SW 6TH AVE,PORTLAND,OR,97204-1102,(503)295-1234,N,N,Y,Y,http://www.mcoregon.com/6968
-122.68999,45.523202000000005,3972,FREESTANDING,1831 W BURNSIDE,PORTLAND,OR,97209,(503)227-6870,N,Y,Y,Y,http://www.mcoregon.com/3972
-122.654124,45.532503999999996,16093,MALL,2313 LLOYD CTR (SATELLITE),PORTLAND,OR,97232,(503)282-4618,N,N,Y,N,http://www.mcoregon.com/16093
-122.66043,45.534126,6774,FREESTANDING,1520 N.E. GRAND,PORTLAND,OR,97232-1153,(503)287-7719,N,Y,Y,Y,http://www.mcoregon.com/6774
-122.973413,45.516434000000004,3110,FREESTANDING,558 SE 10TH AVE,HILLSBORO,OR,97123-4625,(503)648-3622,Y,Y,Y,Y,http://www.mcoregon.com/3110
-122.996817,45.592038,12952,FREESTANDING,9975 NW GLENCOE RD,NORTH PLAINS,OR,97133,(503)647-5070,N,Y,Y,Y,http://www.mcoregon.com/12952
-122.98937600000001,45.519933,13769,FREESTANDING,110 SE BASELINE ST,HILLSBORO,OR,97123,(503)648-5700,N,Y,Y,Y,http://www.mcoregon.com/13769
-122.63588200000001,45.497723,384,FREESTANDING,2875 SE POWELL BLVD,PORTLAND,OR,97202-2051,(503)233-4029,N,Y,Y,Y,http://www.mcoregon.com/384
-122.47771200000001,45.538462,23016,FREESTANDING,2231 NE 181ST AVE,PORTLAND,OR,97230-6924,(503)667-0722,N,Y,Y,Y,http://www.mcoregon.com/23016
-122.538215,45.526722,203,FREESTANDING,12109 NE GLISAN STREET,PORTLAND,OR,97220,(503)252-8057,N,Y,Y,Y,http://www.mcoregon.com/203
-122.556983,45.533809999999995,18588,FREESTANDING,1525 N EAST 103RD ST,PORTLAND,OR,97220,(503)256-9290,N,Y,Y,Y,http://www.mcoregon.com/18588
-122.53719099999999,45.566887,13896,FREESTANDING,12026 NE AIRPORT WAY,PORTLAND,OR,97230,(503)253-1695,N,Y,Y,N,http://www.mcoregon.com/13896
-122.578378,45.546939,503,FREESTANDING,3330 NE 82ND AVE,PORTLAND,OR,97220-5230,(503)254-5349,N,Y,Y,Y,http://www.mcoregon.com/503
-122.479114,45.618093,31214,WAL*MART,430 SE 192ND AVE. (WM #5462),VANCOUVER,WA,98683,(360)256-3363,N,N,Y,N,http://www.mcwashington.com/31214
-122.579374,45.519403000000004,12776,FREESTANDING,8149 SE STARK,PORTLAND,OR,97215,(503)251-1211,N,Y,Y,Y,http://www.mcoregon.com/12776
-122.503447,45.603553000000005,16829,FREESTANDING,2400 SE 165TH AVE,VANCOUVER,WA,98683,(360)882-6868,N,Y,Y,Y,http://www.mcwashington.com/16829
-122.562271,45.623490999999994,28986,WAL*MART,221 NE 104TH AVE (W*M 2550),VANCOUVER,WA,98664,(360)882-4082,N,N,Y,N,http://www.mcwashington.com/28986
-122.58453200000001,45.657832,12278,MALL,5001 NE THURSTON #269,VANCOUVER,WA,98662,(360)256-7733,N,N,Y,N,http://www.mcwashington.com/12278
-122.558848,45.662804,12043,FREESTANDING,5517 NE GHER RD,VANCOUVER,WA,98684,(360)253-8264,Y,Y,Y,Y,http://www.mcwashington.com/12043
-122.50903400000001,45.671642999999996,31844,FREESTANDING,15813 NE FOURTH PLAIN BLVD.,VANCOUVER,WA,98682,(360)896-8438,N,Y,Y,Y,http://www.mcwashington.com/31844
-122.537447,45.618777,11099,FREESTANDING,405 SE 131ST AVE,VANCOUVER,WA,98684-4000,(360)253-9870,Y,Y,Y,Y,http://www.mcwashington.com/11099
-122.746794,45.911167,23396,FREESTANDING,1601 PACIFIC AVE,WOODLAND,WA,98674,(360)225-3704,N,Y,Y,Y,http://www.mcwashington.com/23396
-122.983097,46.155055,16835,FREESTANDING,2196 38TH AVE,LONGVIEW,WA,98632,(360)578-2499,N,Y,Y,Y,http://www.mcwashington.com/16835
-122.652405,45.715311,14050,FREESTANDING,13002 NE HWY 99,VANCOUVER,WA,98664,(360)574-9630,Y,Y,Y,Y,http://www.mcwashington.com/14050
-122.904252,46.604819,11411,FREESTANDING,120 KIRKLAND RD,CHEHALIS,WA,98532-8724,(360)748-6922,Y,Y,Y,Y,http://www.mcwashington.com/11411
-122.663851,45.692794,18284,FREESTANDING,710 NE 98TH CIR,VANCOUVER,WA,98665,(360)574-4289,N,Y,Y,Y,http://www.mcwashington.com/18284
-122.978971,46.678694,16227,WAL*MART,1601 NW LOUISIANA (W*M #2249),CHEHALIS,WA,98532,(360)748-6238,N,N,Y,N,http://www.mcwashington.com/16227
-122.648459,45.638878999999996,18452,FREESTANDING,2110 E 4TH PLAIN BLVD,VANCOUVER,WA,98661,(360)735-0583,N,Y,Y,Y,http://www.mcwashington.com/18452
-122.9247,46.145971,31234,FREESTANDING,729 OCEAN BEACH HIGHWAY,LONGVIEW,WA,98632,(360)636-0820,N,Y,Y,Y,http://www.mcwashington.com/31234
-122.895684,46.142771999999994,4859,FREESTANDING,300 KELSO DR,KELSO,WA,98626-3111,(360)636-1340,Y,Y,Y,Y,http://www.mcwashington.com/4859
-123.835955,46.190137,6933,FREESTANDING,645 MARINE DR,ASTORIA,OR,97103-4238,(503)325-4168,Y,Y,Y,Y,http://www.mcoregon.com/6933
-123.920397,45.992238,12086,FREESTANDING,225 S ROOSEVELT DR,SEASIDE,OR,97138-6741,(503)738-9498,N,Y,Y,Y,http://www.mcoregon.com/12086
-122.543503,45.780433,12729,FREESTANDING,515 W MAIN ST,BATTLE GROUND,WA,98604,(360)687-9666,N,Y,Y,Y,http://www.mcwashington.com/12729
-122.66340500000001,45.673790999999994,1582,FREESTANDING,7010 HWY 99,VANCOUVER,WA,98665,(360)694-3591,N,Y,Y,Y,http://www.mcwashington.com/1582
-122.680596,45.610169,3732,FREESTANDING,12005 N CENTER ST,PORTLAND,OR,97217-7816,(503)289-2127,N,Y,Y,Y,http://www.mcoregon.com/3732
-122.977571,46.675921,33216,GAS STATION,1400 NW LOUISIANA AVE.,CHEHALIS,WA,98532,(360)748-6945,N,Y,Y,Y,http://www.mcwashington.com/33216
-122.832727,45.848453000000006,14197,FREESTANDING,58771 S COLUMBIA RIVER HWY,SAINT HELENS,OR,97051,(503)397-6164,Y,Y,Y,Y,http://www.mcoregon.com/14197
-122.877191,45.740688,15375,GAS STATION,33558 HAVLIK DR,SCAPPOOSE,OR,97056,(503)543-3106,N,Y,Y,N,http://www.mcoregon.com/15375
-123.08894599999999,45.520509999999994,5398,FREESTANDING,3315 PACIFIC AVE,FOREST GROVE,OR,97116-1914,(503)352-9076,Y,Y,Y,Y,http://www.mcoregon.com/5398
-122.661914,45.581751000000004,11080,FREESTANDING,8011 NE MARTIN LUTHER KING JR BLVD,PORTLAND,OR,97211,(503)283-6733,N,Y,Y,Y,http://www.mcoregon.com/11080
-122.601243,45.64286,3412,FREESTANDING,2814 NE ANDRESEN RD,VANCOUVER,WA,98661,(360)693-8481,Y,Y,Y,Y,http://www.mcwashington.com/3412
-123.18175500000001,45.227022999999996,5679,FREESTANDING,1691 N HWY 99 W.,MCMINNVILLE,OR,97128-2728,(503)472-0808,N,Y,Y,Y,http://www.mcoregon.com/5679
-122.998368,45.008228,34916,FREESTANDING,6025 KEIZER STATION BLVD NE,KEIZER,OR,97303,(503)463-1144,N,Y,N,Y,
-123.167046,45.201921999999996,12714,FREESTANDING,225 NE NORTON LN,MCMINNVILLE,OR,97128,(503)472-0606,N,Y,Y,Y,http://www.mcoregon.com/12714
-122.622445,45.5373,7789,FREESTANDING,2010 NE CESAR E CHAVEZ BLVD,PORTLAND,OR,97212-5333,(503)282-1234,N,Y,Y,Y,http://www.mcoregon.com/7789
-122.986901,44.990122,16842,FREESTANDING,4706 PORTLAND RD NE,SALEM,OR,97305,(503)304-9170,N,Y,Y,Y,http://www.mcoregon.com/16842
-122.992171,44.949282000000004,13829,FREESTANDING,1598 HAWTHORNE AVE,SALEM,OR,97302,(503)316-0835,N,Y,Y,Y,http://www.mcoregon.com/13829
-123.02607900000001,44.9944,7361,FREESTANDING,4880 NE RIVER RD,KEIZER,OR,97303-4538,(503)390-3522,N,Y,Y,Y,http://www.mcoregon.com/7361
-123.037908,44.898407,1818,FREESTANDING,4020 COMMERCIAL ST SE,SALEM,OR,97302-3839,(503)581-3683,Y,Y,Y,Y,http://www.mcoregon.com/1818
-123.04923500000001,44.946218,14064,FREESTANDING,570 WALLACE RD NW,SALEM,OR,97304,(503)587-7318,N,Y,Y,Y,http://www.mcoregon.com/14064
-123.028145,44.969028,17140,FREESTANDING,2830 BROADWAY ST NE,SALEM,OR,97309,(503)362-4929,Y,Y,Y,Y,http://www.mcoregon.com/17140
-122.983984,44.965581,11621,FREESTANDING,3990 DEVONSHIRE AVE,SALEM,OR,97305,(503)364-7073,Y,Y,Y,Y,http://www.mcoregon.com/11621
-122.980825,44.915416,14118,FREESTANDING,3995 RICKEY ST SE,SALEM,OR,97301,(503)364-9353,Y,Y,Y,Y,http://www.mcoregon.com/14118
-122.98371000000002,44.943627,3851,FREESTANDING,1011 LANCA STER DRIVE NE,SALEM,OR,97301-2934,(503)364-7105,Y,Y,Y,Y,http://www.mcoregon.com/3851
-122.986593,44.964663,16430,WAL*MART,3025 LANCA STER DR NE  (WALMART),SALEM,OR,97305,(503)375-9141,N,N,Y,N,http://www.mcoregon.com/16430
-123.026978,44.940332,594,FREESTANDING,1110 CENTER ST NE,SALEM,OR,97301-2523,(503)363-5314,N,Y,Y,Y,http://www.mcoregon.com/594
-123.02918500000001,44.880984000000005,18978,FREESTANDING,5090 COMMERCIAL ST SE,SALEM,OR,97302,(503)391-6641,N,Y,Y,Y,http://www.mcoregon.com/18978
-119.78873600000001,46.220337,11889,FREESTANDING,103 MERLOT DR,PROSSER,WA,99350-9500,(509)786-7222,Y,Y,Y,Y,http://www.mcwashington.com/11889
-119.99124599999999,46.322899,4947,FREESTANDING,2200 YAKIMA VALLEY HWY,SUNNYSIDE,WA,98944-1282,(509)837-5066,Y,Y,Y,Y,http://www.mcwashington.com/4947
-120.27625900000001,46.40418,18417,FREESTANDING,820 ZILLAH WEST RD,ZILLAH,WA,98953-9542,(509)829-5005,Y,Y,Y,Y,http://www.mcwashington.com/18417
-120.322898,46.375451,11918,FREESTANDING,739 W 1ST AVE,TOPPENISH,WA,98948-1186,(509)865-3771,N,Y,Y,Y,http://www.mcwashington.com/11918
-119.20563500000002,45.765969,26924,TRAVEL CNTR,2115 HWY 395,STANFIELD,OR,97875,(541)449-3491,N,Y,Y,Y,http://www.mcoregon.com/26924
-119.28952,45.849787,5218,FREESTANDING,1320 N 1ST,HERMISTON,OR,97838-1102,(541)567-2544,Y,Y,Y,Y,http://www.mcoregon.com/5218
-120.480832,46.601817,15407,WAL*MART,1600 E CHESTNUT AVE (W*M #2269),YAKIMA,WA,98901-2174,(509)248-5669,N,N,Y,N,http://www.mcwashington.com/15407
-120.58776399999999,46.599656,7899,FREESTANDING,5910 SUMMITVIEW AVE,YAKIMA,WA,98908-3043,(509)965-1031,Y,Y,Y,Y,http://www.mcwashington.com/7899
-120.530996,46.603797,27353,FREESTANDING,1601 W LINCOLN,YAKIMA,WA,98902,(509)248-4289,N,Y,Y,Y,http://www.mcwashington.com/27353
-120.52999799999999,46.647165,21812,FREESTANDING,499 S 1ST ST,SELAH,WA,98942,(509)697-9787,N,Y,Y,Y,http://www.mcwashington.com/21812
-120.496953,46.586542,1747,FREESTANDING,1305 S 1ST ST,YAKIMA,WA,98901-3503,(509)452-7877,N,Y,Y,Y,http://www.mcwashington.com/1747
-120.485124,46.567401000000004,25349,FREESTANDING,2326 S 1ST ST,UNION GAP,WA,98903,(509)248-4335,Y,Y,Y,Y,http://www.mcwashington.com/25349
-120.56165700000001,46.618238,13371,FREESTANDING,3907 RIVER RD,YAKIMA,WA,98902,(509)576-8000,Y,Y,Y,Y,http://www.mcwashington.com/13371
-123.205702,44.850953999999994,18056,FREESTANDING,1315 MONMOUTH ST,INDEPENDENCE,OR,97351,(503)838-3337,Y,Y,Y,Y,http://www.mcoregon.com/18056
-122.814058,44.809490999999994,16432,FREESTANDING,1988 SHAFF RD,STAYTON,OR,97383,(503)769-4552,N,Y,Y,N,http://www.mcoregon.com/16432
-123.30961299999998,44.929328999999996,11785,FREESTANDING,227 E ELLENDALE AVE,DALLAS,OR,97338-1511,(503)623-3288,Y,Y,Y,Y,http://www.mcoregon.com/11785
-124.00471599999999,44.995131,7574,FREESTANDING,4060 N HWY 101,LINCOLN CITY,OR,97367,(541)994-4838,Y,Y,Y,Y,http://www.mcoregon.com/7574
-123.843698,45.469147,12202,FREESTANDING,1855 N MAIN ST,TILLAMOOK,OR,97141,(503)842-1388,Y,Y,Y,Y,http://www.mcoregon.com/12202
-124.05429699999999,46.342259000000006,13859,FREESTANDING,100 16TH ST SE,LONG BEACH,WA,98631,(360)642-8212,Y,Y,Y,Y,http://www.mcoregon.com/13859
-123.80684199999999,46.975547,13181,WAL*MART,909 E WISHKAH (W*M #2037),ABERDEEN,WA,98521,(360)533-1533,N,N,Y,Y,http://www.mcwashington.com/13181
-122.978241,46.730036,5298,FREESTANDING,1201 LUM RD,CENTRALIA,WA,98531-1847,(360)736-0663,N,Y,Y,Y,http://www.mcwashington.com/5298
-123.011384,46.802073,28240,GAS STATION,19704 OLD HWY 99,ROCHESTER,WA,98579,(360)273-6500,N,Y,Y,Y,http://www.mcwashington.com/28240
-123.738832,46.680834999999995,17185,FREESTANDING,100 WILLAPA PLACE,RAYMOND,WA,98577,(360)942-5800,Y,Y,Y,Y,http://www.mcwashington.com/17185
-123.867098,46.975623,11553,FREESTANDING,2501 SIMPSON AVENUE,HOQUIAM,WA,98550-3932,(360)532-6020,N,Y,Y,Y,http://www.mcwashington.com/11553
-123.80426000000001,46.97701,3066,FREESTANDING,1101 E WISHKAH ST,ABERDEEN,WA,98520-4222,(360)533-6616,N,Y,Y,Y,http://www.mcwashington.com/3066
-122.962506,46.678065000000004,3492,FREESTANDING,15 NE MEDIAN,CHEHALIS,WA,98532,(360)748-6107,N,Y,Y,Y,http://www.mcwashington.com/3492
-124.16208700000001,47.007878999999996,13315,FREESTANDING,701 POINT BROWNE AVE NW,OCEAN SHORES,WA,98569,(360)289-8672,N,Y,Y,Y,http://www.mcwashington.com/13315
-124.052474,44.646865999999996,5678,FREESTANDING,1300 N COAST HWY,NEWPORT,OR,97365-2445,(541)265-9866,Y,Y,Y,Y,http://www.mcoregon.com/5678
-123.260052,44.566697,14142,FREESTANDING,300 NW 3RD ST,CORVALLIS,OR,97330,(541)754-8050,N,Y,Y,Y,http://www.mcoregon.com/14142
